;Topico1
"rt aliciabarcena elfuturodecolombia gran encuentro esperanzador mundo convulso juanmansantos josephestiglitz labelurl
";0.91622
"bosques paz propuesta presento minambienteco eafit restauracion ecologica pais
";0.91622
"manana eafit esperamos inauguracion exposicion arte fotografia historias ciudades labelurl
";0.91622
"bienvenido alfonso sancheztabernero rector unav estara hoy estudiantes comestrategicam labelurl
";0.91622
"dona piso 2 ml puente comunica ml w centro practicas ceuniandino labelurl
";0.91622
"rt inalde minutos iniciara foro universidadyempresa larepublicaco inalde unisabana present labelurl
";0.91621
"docentes diferentes idiomas reciben periodistas recorren edificio idiomas eafit labelurl
";0.91621
"centro artes eafit tendra 25 abril muestra artistica babel
";0.91621
"hoyeneafit pierdan inauguracion exposicion arte fotografia historias ciudades esperamos labelurl
";0.91621
"consejo superior universidad andes renovo nombramiento pablo navas rector labelurl
";0.91621
"columnas urbanismo deben construir fundamentadas base pasado j sabate analisis labelurl
";0.91621
"columnas urbanismo deben construir fundamentadas base pasado j sabate analisis labelurl
";0.91621
"rt uniandinosiempr desprecien servicio publico observadores decisiones sociedad queremos vivir
";0.91621
"ahora ensamble vientos departamento musica eafit interpreta himno antioqueno labelurl
";0.91621
"40anos educaunisabana colombia primer congreso directivos docentes liderazgo gestion labelurl
";0.9162
"pablo montoya hablo obra triptico infamia rol jovenes pais labelurl labelurl
";0.9162
"constitucion declara explicitamente derechos fundamentales universales habla mal bien
";0.9162
"educacion valores factor crucial consolidar paz posconflicto rafael tuesca labelurl
";0.9162
"lunes 6 marzo urbameafit espera conferencia reflexiones practicas arquitectura espacio labelurl
";0.9162
"pueden ver campusglobaleafit tema hoy va acabar globalizacion economica
";0.9162
"pueden ver capitulo hoy campusglobaleafit tema nuevo codigo policia
";0.9162
"vocesdeoro orgullounisabana gracias juan pablo luisa dejar alto nombre u labelurl
";0.9162
"vivo inicia transmision destapando olla analisis intervencion bronx veala labelurl
";0.9162
"dejaria fumar si mas caro vivo miercoles 800 be labelurl labelurl
";0.9162
"rector jrestrp congreso internacional migracion debate prioritario agenda internacional labelurl
";0.9162
"rt inguniandes uniandes liderando proyecto systemsthinking socialcybernetics impactar sostenibilidad colomb
";0.91619
"momento cumple ceremonia reconocimiento practicas inspiradoras nueva agenda urbana labelurl
";0.91619
"rt ideaantioquia idea eafit unen capacitar fortalecer competencias alcaldes antioquia labelurl
";0.91618
"rt inguniandes hoy esperando seminario futures promise keep up labelurl discuniandes labelurl
";0.91618
"jueves 9 febrero auditorio fundadores recibira orquesta sinfonica eafit esperamos labelurl
";0.91618
"rt elmundomedellin analizan nivel riesgo laderas medellin labelurl obras eafit labelurl http
";0.91617
"jueves invitamos inauguracion exposicion arte fotografia historias ciudades esperam labelurl
";0.91617
"elca encuesta longitudinal sigue cerca 10 mil familias colombianas labelurl labelurl
";0.91616
"elca encuesta longitudinal sigue cerca 10 mil familias colombianas labelurl labelurl
";0.91616
"yago cierva casos crisis reputacioncorporativa jornada academica inalde comsabana45anos labelurl
";0.91616
"parte inequidad debe acumulacion inequidades causadas mala distribucion regalias labelurl
";0.91616
"temas democracia encuestas demuestran polarizacion politica consolida pais miguel g labelurl
";0.91615
"analisis academia docentes eafit hablan situacion actual politica mundial labelurl
";0.91615
"invitamos manana lanzamiento observatorio competitividad oriente antioqueno entrada libre labelurl
";0.91615
"penalosa afirma ahorro construccion metro elevado compensan gastos estudios
";0.91614
"rector eafit decano escuela cienciaseafit invitan induccion estudiantes posgrado labelurl
";0.91614
"reconciliacion presencia policia territorios sera clave transicion hacia paz labelurl
";0.91614
"hoyeneafit entregaron diplomas doble titulacion maestria gerencia empresas sociales labelurl
";0.91614
"semana eafit esperamos presentacion informe nacional competitividad 20162017 entrada
";0.91614
"graduado inalde nuevo presidente general motor chile peru bolivia labelurl
";0.91614
"feyculturas realizara hoy acto memoria padre horacio arango arango labelurl
";0.91614
"urbameafit invita conferencia reflexiones practicas arquitectura espacio publico ecuador labelurl
";0.91613
"asumo vida nutresa viaje empresas navegacion liderazgo estrategia tactica
";0.91613
"direccioncentraldeestudiantes nueva generacion medicos medicinasabana comienza vida universitaria bie labelurl
";0.91612
"comenzo eafit inauguracion datapol laboratorio datos metodos analisis politico labelurl
";0.91612
"procedimientoabreviado responde sociedad invita resolver asuntos delincuencia comun form labelurl
";0.91612
"desafios manejo vih hepatitis virales lanzamiento maestria salud publica labelurl labelurl
";0.91612
"semana eafit medellin seran sede pensamiento economico lacealames16 lacealames2016 labelurl
";0.91612
"desafios manejo vih hepatitis virales lanzamiento maestria salud publica labelurl labelurl
";0.91612
"rector eafit decano escuela humanidades invitan induccion estudiantes posgrado labelurl
";0.91612
"rt ctaunisabana estudiante maestria informatica educativa presento proyecto pensamiento computacional labelurl
";0.91612
"carcajada equivalente 40 45 minutos eliptica rian drpalacios14 dementescuriosas
";0.91611
"vivo siga transmision destapando olla analisis intervencion bronx veala labelurl
";0.91611
"rt portafolioverde olviden charlas eafit foromovil ciclosiete hoy manana medellin labelurl
";0.91611
"ahora invitamos centro artes eafit exposicion maestro jorge cardenas labelurl
";0.91611
"eafit prepara curso regional capacitacion cuestiones agenda economica internacional labelurl
";0.91611
"universidad debe hacer presencia rede altura universitaria mwassermannl encuentromedios labelurl
";0.9161
"zoologico matusalen animales casi miticos viven mas tiempo usual labelurl labelurl
";0.9161
"consolidar pilares universidad requiere innovacion pensar distinto actuar distinto labelurl
";0.9161
"hacemos ciudad hacemos medio lograr manera vivir enrique penalosa
";0.91609
"colombia 2 productor flores mundial asi analizaron expertos futuro industria labelurl labelurl
";0.91608
"tarde entender gente busca prueba fisicamente enferma solo subconsciente labelurl
";0.91608
"hoy urnas decide rumbo unidos profesores eafit analizan tema labelurl
";0.91607
"rt bogoshorts damos inicio nuevo bogoshortssessions plaza cai uniandes culturauniandes labelurl
";0.91607
"gran error cometimos montamos fiesta bonanza materias primas ivanduque labelurl
";0.91607
"documento ungass2016 explicitamente reconoce derechos nino aldolale unodc foroungasscol
";0.91607
"paraleer nuevo articulo rector mantillaignacio habla autonomia universitaria labelurl elespectador
";0.91607
"hace siglo presento himno antioquia eafit conmemora estan invitados labelurl labelurl
";0.91606
"alaire carlos arevalo profesor maestriaderintl habla labelurl similitud plebiscitoporlapaz brexit
";0.91606
"saber vida eafit cuenta participacion 317 asistentes seminario triptico labelurl
";0.91605
"primera vez pais entendimos riesgo discrimina estratos sociales riesgo labelurl
";0.91605
"erika valero kirsty lang hablan momento periodismo eafit haymedellin17 labelurl
";0.91604
"rotara pico placa eafit 8 agosto recuerden operara dia institucion labelurl
";0.91604
"obduliovp habla claudiapalacios directora canalcapital universidad posconflicto paz colombia labelurl
";0.91604
"graduados curso entregan placa agradecimiento rector juan luis mejia labelurl
";0.91604
"rotara pico placa eafit 8 agosto recuerden operara dia institucion labelurl
";0.91604
"8 9 junio realiza eafit xii congreso internacional logistica supply chain labelurl
";0.91604
"doctor fernando lizcano losada medicinasabana nuevo profesor titular unisabana labelurl
";0.91603
"rector eafit decano escuela derecho invitan induccion estudiantes posgrado labelurl
";0.91602
"nuevo articulo rector mantillaignacio elespectador valor vida medida libros labelurl
";0.91602
"congreso traves avances tendencias demuestra importancia supply chain industria labelurl
";0.91602
"rector jrestrp invita minutos primer debateplebiscitour eltiempo vivo aquilabelurl labelurl
";0.91601
"rt andreschiappe desafiosenlau inicia vi semana inmersion tecnologica unisabana ctaunisabana
";0.91601
"rt comsabana hoy mundo comunicacion rapido vertiginoso preparados apgguzman comestrategicam
";0.91601
"article onlinejournalism sensationalism socialmedia victorgap comsabana unisabana rsalaverria unav labelurl
";0.91601
"rector eafit decano escuela administracion invitan induccion estudiantes posgrado labelurl
";0.916
"si graduado vives cucuta invitamos encuentro alumnisabana rector obduliovp labelurl
";0.91599
"yago cierva habla casos estudio crisis comunicacion comsabana45anos comsabana labelurl
";0.91599
"salud mecanismo concertacion part asi demostrado historia guerrasjose ruales labelurl
";0.91599
"marcas contrabandodecigarrillo tambien posicionan razones diferentes precio blanca llorente labelurl
";0.91598
"vivo investigaciones paz participacion ciudadana universidad postconflicto via ceuniandino labelurl
";0.91598
"pierdas experto internacional fernando torrijos conferencia mindfulness cambia cerebro labelurl
";0.91595
"rt comsabana seguimos auditorio k1 unisabana leccioninaugural comestrategicam rector unav labelurl
";0.91594
"momento eafitbogota recibe nuevos estudiantes posgrado capital bienvenidos eafit labelurl
";0.91592
"si comprometemos reducir deuda pais va ver situacion dificilcharoguerra labelurl
";0.91592
"rt comestrategicam profesional comunicacion influye estrategia compania rector unav comestrategicam d
";0.91591
"momento vive ceremonia grado pregrado administracion negocios pueden seguirla labelurl
";0.91591
"rt laciudadverde amigos medellin esperamos hoy otraparte gran evento eafit labelurl
";0.91591
"siguen pensando derecho contaminar crecer generar consumo cadenagaitan ciclosiete labelurl
";0.91591
"gracias instituciones ayudan lideres hacer cambios ciudades elkin velasquez labelurl
";0.91591
"picnic amor mascotas 25 septiembre 1000 be hacienda noviciado labelurl labelurl
";0.9159
"articulo viernes 5 habilidades inteligencia emocional podemos desarrollar via lafamiliainfo labelurl
";0.91588
"invitacion participar semana bienestar realizara 18 21 octubre bienestareafit labelurl
";0.91588
"invitacion participar semana bienestar realizara 18 21 octubre bienestareafit labelurl
";0.91588
"invitacion participar semana bienestar realizara 18 21 octubre bienestareafit labelurl
";0.91588
"inicia intervencion thania paffenholz graduate institute of geneva investigacionesparalapaz
";0.91586
"inscribete asistir nueva sesion debatesun miercoles 9 noviembre labelurl uncolombia sectorsalud
";0.91586
"articulacion universidad empresa forma aprovechar emprendimento pais foro larepublicaco
";0.91586
"momento cumple premiacion concurso iniciativas empresariales eafit conto partici labelurl
";0.91583
"rt ctaunisabana sebastianyatra cerramos opencampus2017 asi vimos terraza edificio k unisabana labelurl
";0.91583
"hoy fiscal general nacion compartio ley procedimientoabreviado eafit fiscaliacol labelurl
";0.91581
"queremos invitarlos vuelvan casa jrestrp encuentro egresados 10 anos labelurl labelurl
";0.9158
"rt medcomovamos siga vivo presentacion encuesta percepcion ciudadana medellin 2016 labelurl
";0.91579
"363motivosparacelebrar destacada actuacion rosarista world universities debate championship thessaloniki labelurl
";0.91578
"agradecemos uaesp intervencion mejora iluminacion plazoleta rosario unidos lograremos u labelurl
";0.91578
"rutan escucha experiencia aguabenditasw creadoras martes 14 marzo eafit
";0.91577
"webinar lograr estrategia logistica exitosa empresa junio 28 registrate labelurl
";0.91577
"363motivosparacelebrar destacada actuacion rosarista campeonato mundial universitario debate espanol labelurl
";0.91576
